Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2017-07-06,38.09,38.09,36.52,37.01,5088097.0,0.0,1.0,37.68841768954,37.68841768954,36.134970176476,36.619804113674,5088097.0
2017-07-07,38.14,38.59,36.12,37.91,6014535.0,0.0,1.0,37.737890540274,38.183146196885,35.7391873706,37.510315426895,6014535.0
2017-07-10,37.63,38.17,36.8,37.23,4721508.0,0.0,1.0,37.233267462782,37.767574250715,36.41201814059,36.837484656906,4721508.0
2017-07-11,37.31,37.78,36.89,37.35,2791176.0,0.0,1.0,36.916641218081,37.381686014986,36.501069271912,36.956219498669,2791176.0
2017-07-12,37.77,37.99,37.25,37.37,3260591.0,0.0,1.0,37.371791444839,37.589471988071,36.8572737972,36.976008638963,3260591.0
2017-07-13,37.45,37.65,36.69,36.84,3860643.0,0.0,1.0,37.055165200138,37.253056603076,36.303177868974,36.451596421177,3860643.0
2017-07-14,37.0,37.495,36.91,37.35,2872910.0,0.0,1.0,36.609909543528,37.099690765799,36.520858412205,36.956219498669,2872910.0
2017-07-17,37.71,38.37,37.64,37.64,3917588.0,0.0,1.0,37.312424023957,37.965465653653,37.243162032929,37.243162032929,3917588.0
2017-07-18,37.52,37.78,36.73,36.75,3198593.0,0.0,1.0,37.124427191166,37.381686014986,36.342756149561,36.362545289855,3198593.0
2017-07-19,36.59,37.09,36.36,36.54,4230853.0,0.0,1.0,36.204232167505,36.69896067485,35.976657054126,36.15475931677,4230853.0
2017-07-20,36.59,36.9,34.86,34.97,6397004.0,0.0,1.0,36.204232167505,36.510963842059,34.492471532091,34.601311803707,6397004.0
2017-07-21,34.73,34.88,33.44,34.12,7737292.0,0.0,1.0,34.363842120181,34.512260672385,33.087442571231,33.760273341221,7737292.0
2017-07-24,34.26,34.46,33.88,34.36,2850884.0,0.0,1.0,33.898797323277,34.096688726215,33.522803657695,33.997743024746,2850884.0
2017-07-25,34.81,35.28,34.77,35.25,2871897.0,0.0,1.0,34.442998681357,34.908043478261,34.403420400769,34.87835976782,2871897.0
2017-07-27,35.97,37.04,35.7,36.16,4593651.0,0.0,1.0,35.590768818397,36.649487824115,35.323615424431,35.778765651188,4593651.0
